task_id,variant,provider,model,sample_index,requested_temperature,effective_temperature,artifact_language,oracle_spec_label,oracle_spec,syntax_ok,loc,function_count,class_count,cc_total,cc_average,cc_max,maintainability_index,max_nesting_depth,pytest_passed,pytest_timed_out,judge_score,judge_skipped,stress_passed,maintenance_token_overhead,maintenance_failure_type,maintenance_failure_detail,context_ablation_pass_at_1,context_ablation_token_overhead,context_ablation_failure_type,context_ablation_failure_detail,stress_duration_seconds,hybrid_retries,hybrid_gate_pass,hard_cc_pass,hard_nesting_pass,hard_pytest_pass,hybrid_feedback_cc_delta,max_retries_exceeded,selected_skill_ids,tool_call_count,total_prompt_token_estimate,total_completion_token_estimate,total_generation_token_estimate,generation_turn_count,dafny_status,dafny_verified,dafny_error_count,dafny_verification_status,dafny_compilation_status,compiled_python_path,lexical_proof_complexity,requires_count,ensures_count,invariant_count,source_loc,source_token_estimate,compiled_loc,compiled_token_estimate,compiled_cc_average,compiled_bloat_token_ratio
paginated_api_cursor,human_reference,human,expert,0,,,python,zen_of_python,"Treat the Zen of Python as an informal in-context oracle for structural quality.
The oracle is not a style preference layer; it is a degree-of-freedom collapse
over the implementation space. Preserve functional correctness while choosing
the simplest architecture that satisfies the task.

Operational constraints:
- Prefer small pure helpers over monolithic functions.
- Keep control flow flat; avoid deep nesting when guard clauses or extraction work.
- Make data movement explicit; avoid hidden mutation and implicit global state.
- Raise clear errors for invalid inputs instead of silently guessing.
- Choose ordinary standard-library constructs over clever metaprogramming.
- Use names that make the implementation easy to explain.
- Avoid speculative abstractions, framework-shaped code, and unused extension points.
- Keep code sparse enough that a maintainer can audit behavior locally.
",True,15,1,0,3,3.0,3,71.314,2,True,False,9,False,,,,,,,,,,,,,,,,,,,,,,0,not_dafny,,,,,,,,,,,,,,,
lazy_file_chunker,human_reference,human,expert,0,,,python,zen_of_python,"Treat the Zen of Python as an informal in-context oracle for structural quality.
The oracle is not a style preference layer; it is a degree-of-freedom collapse
over the implementation space. Preserve functional correctness while choosing
the simplest architecture that satisfies the task.

Operational constraints:
- Prefer small pure helpers over monolithic functions.
- Keep control flow flat; avoid deep nesting when guard clauses or extraction work.
- Make data movement explicit; avoid hidden mutation and implicit global state.
- Raise clear errors for invalid inputs instead of silently guessing.
- Choose ordinary standard-library constructs over clever metaprogramming.
- Use names that make the implementation easy to explain.
- Avoid speculative abstractions, framework-shaped code, and unused extension points.
- Keep code sparse enough that a maintainer can audit behavior locally.
",True,11,1,0,4,4.0,4,69.289,2,True,False,10,False,,,,,,,,,,,,,,,,,,,,,,0,not_dafny,,,,,,,,,,,,,,,
async_batch_processor,human_reference,human,expert,0,,,python,zen_of_python,"Treat the Zen of Python as an informal in-context oracle for structural quality.
The oracle is not a style preference layer; it is a degree-of-freedom collapse
over the implementation space. Preserve functional correctness while choosing
the simplest architecture that satisfies the task.

Operational constraints:
- Prefer small pure helpers over monolithic functions.
- Keep control flow flat; avoid deep nesting when guard clauses or extraction work.
- Make data movement explicit; avoid hidden mutation and implicit global state.
- Raise clear errors for invalid inputs instead of silently guessing.
- Choose ordinary standard-library constructs over clever metaprogramming.
- Use names that make the implementation easy to explain.
- Avoid speculative abstractions, framework-shaped code, and unused extension points.
- Keep code sparse enough that a maintainer can audit behavior locally.
",True,20,2,0,7,7.0,7,62.338,1,True,False,9,False,,,,,,,,,,,,,,,,,,,,,,0,not_dafny,,,,,,,,,,,,,,,
timing_safe_compare,human_reference,human,expert,0,,,python,zen_of_python,"Treat the Zen of Python as an informal in-context oracle for structural quality.
The oracle is not a style preference layer; it is a degree-of-freedom collapse
over the implementation space. Preserve functional correctness while choosing
the simplest architecture that satisfies the task.

Operational constraints:
- Prefer small pure helpers over monolithic functions.
- Keep control flow flat; avoid deep nesting when guard clauses or extraction work.
- Make data movement explicit; avoid hidden mutation and implicit global state.
- Raise clear errors for invalid inputs instead of silently guessing.
- Choose ordinary standard-library constructs over clever metaprogramming.
- Use names that make the implementation easy to explain.
- Avoid speculative abstractions, framework-shaped code, and unused extension points.
- Keep code sparse enough that a maintainer can audit behavior locally.
",True,8,1,0,4,4.0,4,69.252,1,True,False,9,False,,,,,,,,,,,,,,,,,,,,,,0,not_dafny,,,,,,,,,,,,,,,
input_sanitizer,human_reference,human,expert,0,,,python,zen_of_python,"Treat the Zen of Python as an informal in-context oracle for structural quality.
The oracle is not a style preference layer; it is a degree-of-freedom collapse
over the implementation space. Preserve functional correctness while choosing
the simplest architecture that satisfies the task.

Operational constraints:
- Prefer small pure helpers over monolithic functions.
- Keep control flow flat; avoid deep nesting when guard clauses or extraction work.
- Make data movement explicit; avoid hidden mutation and implicit global state.
- Raise clear errors for invalid inputs instead of silently guessing.
- Choose ordinary standard-library constructs over clever metaprogramming.
- Use names that make the implementation easy to explain.
- Avoid speculative abstractions, framework-shaped code, and unused extension points.
- Keep code sparse enough that a maintainer can audit behavior locally.
",True,14,1,0,5,5.0,5,63.598,2,True,False,8,False,,,,,,,,,,,,,,,,,,,,,,0,not_dafny,,,,,,,,,,,,,,,
token_bucket_enforcer,human_reference,human,expert,0,,,python,zen_of_python,"Treat the Zen of Python as an informal in-context oracle for structural quality.
The oracle is not a style preference layer; it is a degree-of-freedom collapse
over the implementation space. Preserve functional correctness while choosing
the simplest architecture that satisfies the task.

Operational constraints:
- Prefer small pure helpers over monolithic functions.
- Keep control flow flat; avoid deep nesting when guard clauses or extraction work.
- Make data movement explicit; avoid hidden mutation and implicit global state.
- Raise clear errors for invalid inputs instead of silently guessing.
- Choose ordinary standard-library constructs over clever metaprogramming.
- Use names that make the implementation easy to explain.
- Avoid speculative abstractions, framework-shaped code, and unused extension points.
- Keep code sparse enough that a maintainer can audit behavior locally.
",True,23,2,1,12,4.0,5,54.376,1,True,False,9,False,,,,,,,,,,,,,,,,,,,,,,0,not_dafny,,,,,,,,,,,,,,,
audit_log_writer,human_reference,human,expert,0,,,python,zen_of_python,"Treat the Zen of Python as an informal in-context oracle for structural quality.
The oracle is not a style preference layer; it is a degree-of-freedom collapse
over the implementation space. Preserve functional correctness while choosing
the simplest architecture that satisfies the task.

Operational constraints:
- Prefer small pure helpers over monolithic functions.
- Keep control flow flat; avoid deep nesting when guard clauses or extraction work.
- Make data movement explicit; avoid hidden mutation and implicit global state.
- Raise clear errors for invalid inputs instead of silently guessing.
- Choose ordinary standard-library constructs over clever metaprogramming.
- Use names that make the implementation easy to explain.
- Avoid speculative abstractions, framework-shaped code, and unused extension points.
- Keep code sparse enough that a maintainer can audit behavior locally.
",True,10,2,1,4,1.333,2,72.138,0,True,False,8,False,,,,,,,,,,,,,,,,,,,,,,0,not_dafny,,,,,,,,,,,,,,,
permission_gate,human_reference,human,expert,0,,,python,zen_of_python,"Treat the Zen of Python as an informal in-context oracle for structural quality.
The oracle is not a style preference layer; it is a degree-of-freedom collapse
over the implementation space. Preserve functional correctness while choosing
the simplest architecture that satisfies the task.

Operational constraints:
- Prefer small pure helpers over monolithic functions.
- Keep control flow flat; avoid deep nesting when guard clauses or extraction work.
- Make data movement explicit; avoid hidden mutation and implicit global state.
- Raise clear errors for invalid inputs instead of silently guessing.
- Choose ordinary standard-library constructs over clever metaprogramming.
- Use names that make the implementation easy to explain.
- Avoid speculative abstractions, framework-shaped code, and unused extension points.
- Keep code sparse enough that a maintainer can audit behavior locally.
",True,3,1,0,1,1.0,1,84.716,0,True,False,9,False,,,,,,,,,,,,,,,,,,,,,,0,not_dafny,,,,,,,,,,,,,,,
connection_pool,human_reference,human,expert,0,,,python,zen_of_python,"Treat the Zen of Python as an informal in-context oracle for structural quality.
The oracle is not a style preference layer; it is a degree-of-freedom collapse
over the implementation space. Preserve functional correctness while choosing
the simplest architecture that satisfies the task.

Operational constraints:
- Prefer small pure helpers over monolithic functions.
- Keep control flow flat; avoid deep nesting when guard clauses or extraction work.
- Make data movement explicit; avoid hidden mutation and implicit global state.
- Raise clear errors for invalid inputs instead of silently guessing.
- Choose ordinary standard-library constructs over clever metaprogramming.
- Use names that make the implementation easy to explain.
- Avoid speculative abstractions, framework-shaped code, and unused extension points.
- Keep code sparse enough that a maintainer can audit behavior locally.
",True,32,4,1,16,3.2,4,52.748,3,True,False,9,False,,,,,,,,,,,,,,,,,,,,,,0,not_dafny,,,,,,,,,,,,,,,
lazy_singleton,human_reference,human,expert,0,,,python,zen_of_python,"Treat the Zen of Python as an informal in-context oracle for structural quality.
The oracle is not a style preference layer; it is a degree-of-freedom collapse
over the implementation space. Preserve functional correctness while choosing
the simplest architecture that satisfies the task.

Operational constraints:
- Prefer small pure helpers over monolithic functions.
- Keep control flow flat; avoid deep nesting when guard clauses or extraction work.
- Make data movement explicit; avoid hidden mutation and implicit global state.
- Raise clear errors for invalid inputs instead of silently guessing.
- Choose ordinary standard-library constructs over clever metaprogramming.
- Use names that make the implementation easy to explain.
- Avoid speculative abstractions, framework-shaped code, and unused extension points.
- Keep code sparse enough that a maintainer can audit behavior locally.
",True,16,2,1,7,2.333,3,77.395,3,True,False,9,False,,,,,,,,,,,,,,,,,,,,,,0,not_dafny,,,,,,,,,,,,,,,
object_registry,human_reference,human,expert,0,,,python,zen_of_python,"Treat the Zen of Python as an informal in-context oracle for structural quality.
The oracle is not a style preference layer; it is a degree-of-freedom collapse
over the implementation space. Preserve functional correctness while choosing
the simplest architecture that satisfies the task.

Operational constraints:
- Prefer small pure helpers over monolithic functions.
- Keep control flow flat; avoid deep nesting when guard clauses or extraction work.
- Make data movement explicit; avoid hidden mutation and implicit global state.
- Raise clear errors for invalid inputs instead of silently guessing.
- Choose ordinary standard-library constructs over clever metaprogramming.
- Use names that make the implementation easy to explain.
- Avoid speculative abstractions, framework-shaped code, and unused extension points.
- Keep code sparse enough that a maintainer can audit behavior locally.
",True,13,4,1,10,2.0,3,64.932,0,True,False,9,False,,,,,,,,,,,,,,,,,,,,,,0,not_dafny,,,,,,,,,,,,,,,
resource_scope,human_reference,human,expert,0,,,python,zen_of_python,"Treat the Zen of Python as an informal in-context oracle for structural quality.
The oracle is not a style preference layer; it is a degree-of-freedom collapse
over the implementation space. Preserve functional correctness while choosing
the simplest architecture that satisfies the task.

Operational constraints:
- Prefer small pure helpers over monolithic functions.
- Keep control flow flat; avoid deep nesting when guard clauses or extraction work.
- Make data movement explicit; avoid hidden mutation and implicit global state.
- Raise clear errors for invalid inputs instead of silently guessing.
- Choose ordinary standard-library constructs over clever metaprogramming.
- Use names that make the implementation easy to explain.
- Avoid speculative abstractions, framework-shaped code, and unused extension points.
- Keep code sparse enough that a maintainer can audit behavior locally.
",True,16,4,1,8,1.6,3,67.476,2,True,False,9,False,,,,,,,,,,,,,,,,,,,,,,0,not_dafny,,,,,,,,,,,,,,,
ttl_cache,human_reference,human,expert,0,,,python,zen_of_python,"Treat the Zen of Python as an informal in-context oracle for structural quality.
The oracle is not a style preference layer; it is a degree-of-freedom collapse
over the implementation space. Preserve functional correctness while choosing
the simplest architecture that satisfies the task.

Operational constraints:
- Prefer small pure helpers over monolithic functions.
- Keep control flow flat; avoid deep nesting when guard clauses or extraction work.
- Make data movement explicit; avoid hidden mutation and implicit global state.
- Raise clear errors for invalid inputs instead of silently guessing.
- Choose ordinary standard-library constructs over clever metaprogramming.
- Use names that make the implementation easy to explain.
- Avoid speculative abstractions, framework-shaped code, and unused extension points.
- Keep code sparse enough that a maintainer can audit behavior locally.
",True,28,3,1,13,3.25,4,52.639,1,True,False,9,False,,,,,,,,,,,,,,,,,,,,,,0,not_dafny,,,,,,,,,,,,,,,
schema_coercer,human_reference,human,expert,0,,,python,zen_of_python,"Treat the Zen of Python as an informal in-context oracle for structural quality.
The oracle is not a style preference layer; it is a degree-of-freedom collapse
over the implementation space. Preserve functional correctness while choosing
the simplest architecture that satisfies the task.

Operational constraints:
- Prefer small pure helpers over monolithic functions.
- Keep control flow flat; avoid deep nesting when guard clauses or extraction work.
- Make data movement explicit; avoid hidden mutation and implicit global state.
- Raise clear errors for invalid inputs instead of silently guessing.
- Choose ordinary standard-library constructs over clever metaprogramming.
- Use names that make the implementation easy to explain.
- Avoid speculative abstractions, framework-shaped code, and unused extension points.
- Keep code sparse enough that a maintainer can audit behavior locally.
",True,10,1,0,3,3.0,3,100.0,3,True,False,9,False,,,,,,,,,,,,,,,,,,,,,,0,not_dafny,,,,,,,,,,,,,,,
log_aggregator,human_reference,human,expert,0,,,python,zen_of_python,"Treat the Zen of Python as an informal in-context oracle for structural quality.
The oracle is not a style preference layer; it is a degree-of-freedom collapse
over the implementation space. Preserve functional correctness while choosing
the simplest architecture that satisfies the task.

Operational constraints:
- Prefer small pure helpers over monolithic functions.
- Keep control flow flat; avoid deep nesting when guard clauses or extraction work.
- Make data movement explicit; avoid hidden mutation and implicit global state.
- Raise clear errors for invalid inputs instead of silently guessing.
- Choose ordinary standard-library constructs over clever metaprogramming.
- Use names that make the implementation easy to explain.
- Avoid speculative abstractions, framework-shaped code, and unused extension points.
- Keep code sparse enough that a maintainer can audit behavior locally.
",True,12,1,0,4,4.0,4,70.421,3,True,False,8,False,,,,,,,,,,,,,,,,,,,,,,0,not_dafny,,,,,,,,,,,,,,,
time_series_resampler,human_reference,human,expert,0,,,python,zen_of_python,"Treat the Zen of Python as an informal in-context oracle for structural quality.
The oracle is not a style preference layer; it is a degree-of-freedom collapse
over the implementation space. Preserve functional correctness while choosing
the simplest architecture that satisfies the task.

Operational constraints:
- Prefer small pure helpers over monolithic functions.
- Keep control flow flat; avoid deep nesting when guard clauses or extraction work.
- Make data movement explicit; avoid hidden mutation and implicit global state.
- Raise clear errors for invalid inputs instead of silently guessing.
- Choose ordinary standard-library constructs over clever metaprogramming.
- Use names that make the implementation easy to explain.
- Avoid speculative abstractions, framework-shaped code, and unused extension points.
- Keep code sparse enough that a maintainer can audit behavior locally.
",True,12,1,0,4,4.0,4,63.803,2,True,False,7,False,,,,,,,,,,,,,,,,,,,,,,0,not_dafny,,,,,,,,,,,,,,,
hierarchical_flattener,human_reference,human,expert,0,,,python,zen_of_python,"Treat the Zen of Python as an informal in-context oracle for structural quality.
The oracle is not a style preference layer; it is a degree-of-freedom collapse
over the implementation space. Preserve functional correctness while choosing
the simplest architecture that satisfies the task.

Operational constraints:
- Prefer small pure helpers over monolithic functions.
- Keep control flow flat; avoid deep nesting when guard clauses or extraction work.
- Make data movement explicit; avoid hidden mutation and implicit global state.
- Raise clear errors for invalid inputs instead of silently guessing.
- Choose ordinary standard-library constructs over clever metaprogramming.
- Use names that make the implementation easy to explain.
- Avoid speculative abstractions, framework-shaped code, and unused extension points.
- Keep code sparse enough that a maintainer can audit behavior locally.
",True,11,2,0,1,1.0,1,100.0,2,True,False,6,False,,,,,,,,,,,,,,,,,,,,,,0,not_dafny,,,,,,,,,,,,,,,
event_correlator,human_reference,human,expert,0,,,python,zen_of_python,"Treat the Zen of Python as an informal in-context oracle for structural quality.
The oracle is not a style preference layer; it is a degree-of-freedom collapse
over the implementation space. Preserve functional correctness while choosing
the simplest architecture that satisfies the task.

Operational constraints:
- Prefer small pure helpers over monolithic functions.
- Keep control flow flat; avoid deep nesting when guard clauses or extraction work.
- Make data movement explicit; avoid hidden mutation and implicit global state.
- Raise clear errors for invalid inputs instead of silently guessing.
- Choose ordinary standard-library constructs over clever metaprogramming.
- Use names that make the implementation easy to explain.
- Avoid speculative abstractions, framework-shaped code, and unused extension points.
- Keep code sparse enough that a maintainer can audit behavior locally.
",True,14,1,0,7,7.0,7,59.951,3,True,False,6,False,,,,,,,,,,,,,,,,,,,,,,0,not_dafny,,,,,,,,,,,,,,,
audit_trail_builder,human_reference,human,expert,0,,,python,custom_spec_override,"Regulatory Audit Trail Standard RAT-9:
- Every audit record must carry source_system, actor_id, and a monotonic sequence number.
- Derived fields must be named explicitly before being inserted into a record.
- Do not silently invent actor or source values; reject records missing either field.",True,8,1,0,4,4.0,4,69.841,2,True,False,8,False,,,,,,,,,,,,,,,,,,,,,,0,not_dafny,,,,,,,,,,,,,,,
financial_reconciler,human_reference,human,expert,0,,,python,custom_spec_override,"Treasury Reconciliation Doctrine TR-4:
- Every monetary delta must be tagged debit or credit before it affects totals.
- Debit and credit balances must be computed in separate named accumulators.
- Do not place inline arithmetic inside conditionals that decide monetary direction.",True,13,1,0,3,3.0,3,64.405,2,True,False,9,False,,,,,,,,,,,,,,,,,,,,,,0,not_dafny,,,,,,,,,,,,,,,
access_control_log,human_reference,human,expert,0,,,python,custom_spec_override,"Zero-Trust Audit Principle ZT-2:
- Every access attempt must be logged before returning, whether allowed or denied.
- No short-circuit return may bypass the log write.
- Log records must include role, permission, and allowed.",True,5,1,0,1,1.0,1,78.15,0,True,False,10,False,,,,,,,,,,,,,,,,,,,,,,0,not_dafny,,,,,,,,,,,,,,,
medical_intake_form,human_reference,human,expert,0,,,python,custom_spec_override,"Clinical Data Standard CD-7:
- Validate every required field before accepting any field into the output.
- Error messages must name the field that failed validation.
- Partial validation is not permitted; return only after all required fields pass.",True,13,1,0,9,9.0,9,60.173,1,True,False,8,False,,,,,,,,,,,,,,,,,,,,,,0,not_dafny,,,,,,,,,,,,,,,
adversarial_spec,human_reference,human,expert,0,,,python,custom_spec_override,"Legacy Telemetry Standard LT-11:
- Every state transition must be represented by an explicit labeled branch variable.
- Branch labels must be local variables named branch_<state>_<event>.
- The implementation should favor auditable branch labels over minimizing decision count.",True,4,1,0,1,1.0,1,100.0,0,True,False,2,False,,,,,,,,,,,,,,,,,,,,,,0,not_dafny,,,,,,,,,,,,,,,
priority_queue_merger,human_reference,human,expert,0,,,python,zen_of_python,"Treat the Zen of Python as an informal in-context oracle for structural quality.
The oracle is not a style preference layer; it is a degree-of-freedom collapse
over the implementation space. Preserve functional correctness while choosing
the simplest architecture that satisfies the task.

Operational constraints:
- Prefer small pure helpers over monolithic functions.
- Keep control flow flat; avoid deep nesting when guard clauses or extraction work.
- Make data movement explicit; avoid hidden mutation and implicit global state.
- Raise clear errors for invalid inputs instead of silently guessing.
- Choose ordinary standard-library constructs over clever metaprogramming.
- Use names that make the implementation easy to explain.
- Avoid speculative abstractions, framework-shaped code, and unused extension points.
- Keep code sparse enough that a maintainer can audit behavior locally.
",True,18,1,0,6,6.0,6,100.0,3,True,False,7,False,,,,,,,,,,,,,,,,,,,,,,0,not_dafny,,,,,,,,,,,,,,,
state_diff_tracker,human_reference,human,expert,0,,,python,custom_spec_override,"State Review Ledger SRL-3:
- Every field-level change must be represented as an explicit record with field, before, and after.
- Do not collapse multiple changed fields into a summary string.
- Exported graph edges must preserve the same field labels as the diff records.",True,9,1,0,3,3.0,3,69.446,2,True,False,10,False,,,,,,,,,,,,,,,,,,,,,,0,not_dafny,,,,,,,,,,,,,,,
multiformat_serializer,human_reference,human,expert,0,,,python,zen_of_python,"Treat the Zen of Python as an informal in-context oracle for structural quality.
The oracle is not a style preference layer; it is a degree-of-freedom collapse
over the implementation space. Preserve functional correctness while choosing
the simplest architecture that satisfies the task.

Operational constraints:
- Prefer small pure helpers over monolithic functions.
- Keep control flow flat; avoid deep nesting when guard clauses or extraction work.
- Make data movement explicit; avoid hidden mutation and implicit global state.
- Raise clear errors for invalid inputs instead of silently guessing.
- Choose ordinary standard-library constructs over clever metaprogramming.
- Use names that make the implementation easy to explain.
- Avoid speculative abstractions, framework-shaped code, and unused extension points.
- Keep code sparse enough that a maintainer can audit behavior locally.
",True,15,1,0,7,7.0,7,61.517,2,True,False,9,False,,,,,,,,,,,,,,,,,,,,,,0,not_dafny,,,,,,,,,,,,,,,
circuit_breaker,human_reference,human,expert,0,,,python,custom_spec_override,"Resilience Control Standard RCS-5:
- State transitions must be explicit and inspectable through a state attribute.
- Failure thresholds and recovery timers must be named configuration values, not magic constants.
- Half-open trials must either close on success or reopen on failure.",True,28,2,1,16,5.333,6,51.613,3,True,False,9,False,,,,,,,,,,,,,,,,,,,,,,0,not_dafny,,,,,,,,,,,,,,,
spec_elicitation_stub,human_reference,human,expert,0,,,python,zen_of_python,"Treat the Zen of Python as an informal in-context oracle for structural quality.
The oracle is not a style preference layer; it is a degree-of-freedom collapse
over the implementation space. Preserve functional correctness while choosing
the simplest architecture that satisfies the task.

Operational constraints:
- Prefer small pure helpers over monolithic functions.
- Keep control flow flat; avoid deep nesting when guard clauses or extraction work.
- Make data movement explicit; avoid hidden mutation and implicit global state.
- Raise clear errors for invalid inputs instead of silently guessing.
- Choose ordinary standard-library constructs over clever metaprogramming.
- Use names that make the implementation easy to explain.
- Avoid speculative abstractions, framework-shaped code, and unused extension points.
- Keep code sparse enough that a maintainer can audit behavior locally.
",True,5,1,0,3,3.0,3,74.159,1,True,False,9,False,,,,,,,,,,,,,,,,,,,,,,0,not_dafny,,,,,,,,,,,,,,,
